origin,destination,weight,distance,carrier,season,weather_score,traffic_score,is_delayed,delay_days
Ahmedabad,Delhi,3249,800,BlueDart,Autumn,1,7,0,0
Pune,Ahmedabad,2327,800,BlueDart,Summer,7,2,0,0
Kolkata,Chennai,4052,1660,DTDC,Summer,3,10,1,4
Delhi,Mumbai,385,800,FedEx,Summer,4,10,1,3
Kolkata,Jaipur,1734,800,DHL,Winter,6,7,0,0
Hyderabad,Delhi,266,800,FedEx,Monsoon,5,10,1,4
Delhi,Chennai,2274,800,Delhivery,Winter,8,3,0,0
Hyderabad,Kolkata,459,800,Delhivery,Summer,2,7,1,3
Hyderabad,Bangalore,903,800,FedEx,Winter,5,1,0,0
Mumbai,Pune,3222,800,DTDC,Monsoon,5,2,0,0
Mumbai,Pune,1194,800,DTDC,Monsoon,3,10,1,4
Lucknow,Delhi,3233,800,DTDC,Winter,10,1,1,3
Bangalore,Pune,1318,800,DHL,Summer,5,9,0,0
Lucknow,Hyderabad,4715,800,Delhivery,Autumn,4,2,0,0
Lucknow,Jaipur,926,800,Delhivery,Summer,5,2,1,3
Bangalore,Lucknow,157,800,Delhivery,Autumn,10,6,0,0
Chennai,Delhi,4761,800,DHL,Summer,9,7,0,0
Delhi,Pune,2124,800,Delhivery,Winter,7,2,0,0
Jaipur,Kolkata,4026,800,FedEx,Autumn,1,4,0,0
Lucknow,Hyderabad,3950,800,BlueDart,Summer,3,3,0,0
Ahmedabad,Mumbai,4081,800,DHL,Winter,9,5,0,0
Ahmedabad,Pune,2805,800,BlueDart,Summer,4,9,1,3
Hyderabad,Ahmedabad,452,800,FedEx,Monsoon,4,2,0,0
Bangalore,Kolkata,2954,1900,DTDC,Monsoon,10,5,1,6
Hyderabad,Mumbai,3946,800,DTDC,Summer,6,8,1,4
Pune,Lucknow,408,800,DTDC,Winter,3,6,0,0
Pune,Chennai,1161,800,DHL,Summer,3,4,1,2
Jaipur,Delhi,3802,800,DTDC,Winter,9,10,0,0
Mumbai,Jaipur,3005,800,DHL,Autumn,5,8,0,0
Mumbai,Bangalore,2226,800,DHL,Monsoon,7,3,1,4
Bangalore,Hyderabad,1717,800,BlueDart,Autumn,5,4,1,2
Bangalore,Ahmedabad,3341,800,DTDC,Winter,6,9,1,4
Lucknow,Pune,1997,800,Delhivery,Summer,8,5,0,0
Pune,Mumbai,4612,800,DTDC,Monsoon,8,6,0,0
Lucknow,Mumbai,2578,800,DTDC,Winter,2,2,1,2
Mumbai,Kolkata,170,800,DTDC,Winter,9,9,0,0
Delhi,Hyderabad,4445,800,Delhivery,Monsoon,10,8,1,5
Delhi,Lucknow,3914,800,Delhivery,Summer,6,7,1,3
Bangalore,Pune,3583,800,DHL,Monsoon,7,9,1,5
Hyderabad,Pune,3187,800,Delhivery,Summer,3,5,0,0
Mumbai,Jaipur,1835,800,DHL,Summer,4,5,0,0
Delhi,Hyderabad,3934,800,BlueDart,Winter,6,9,0,0
Mumbai,Hyderabad,1633,800,DHL,Summer,7,5,0,0
Kolkata,Mumbai,1186,800,DTDC,Summer,6,9,0,0
Ahmedabad,Lucknow,4928,800,FedEx,Monsoon,5,1,1,3
Pune,Hyderabad,3730,800,FedEx,Monsoon,2,10,0,0
Lucknow,Jaipur,4890,800,DTDC,Summer,7,10,1,4
Mumbai,Chennai,3230,800,DHL,Winter,5,8,0,0
Ahmedabad,Kolkata,3269,800,DTDC,Monsoon,9,3,1,5
Kolkata,Delhi,140,1500,Delhivery,Autumn,4,8,1,4
Lucknow,Kolkata,3572,800,DHL,Winter,10,5,1,4
Mumbai,Jaipur,1509,800,DTDC,Monsoon,2,2,0,0
Bangalore,Delhi,2798,800,Delhivery,Monsoon,7,9,1,5
Ahmedabad,Jaipur,4886,800,Delhivery,Autumn,7,4,0,0
Lucknow,Chennai,3718,800,DHL,Summer,1,7,0,0
Mumbai,Delhi,1717,800,BlueDart,Monsoon,5,8,0,0
Ahmedabad,Kolkata,1779,800,BlueDart,Autumn,3,7,0,0
Kolkata,Mumbai,1328,800,Delhivery,Autumn,9,6,0,0
Mumbai,Pune,3389,800,BlueDart,Monsoon,9,7,1,5
Mumbai,Jaipur,2783,800,Delhivery,Winter,7,4,1,3
Mumbai,Chennai,3000,800,BlueDart,Monsoon,9,10,0,0
Jaipur,Bangalore,3054,800,Delhivery,Autumn,2,1,0,0
Bangalore,Pune,385,800,Delhivery,Monsoon,10,5,0,0
Kolkata,Chennai,3046,1660,Delhivery,Winter,8,8,1,5
Lucknow,Bangalore,670,800,Delhivery,Summer,10,10,0,0
Jaipur,Pune,1413,800,FedEx,Summer,10,6,1,4
Hyderabad,Bangalore,750,800,BlueDart,Monsoon,10,5,1,5
Jaipur,Ahmedabad,313,800,Delhivery,Monsoon,1,2,0,0
Pune,Delhi,1095,800,DTDC,Autumn,3,10,0,0
Pune,Mumbai,4891,800,DHL,Winter,8,5,0,0
Mumbai,Ahmedabad,3189,800,DTDC,Autumn,8,10,1,4
Jaipur,Pune,1220,800,DTDC,Autumn,10,3,0,0
Hyderabad,Mumbai,3044,800,FedEx,Summer,8,2,0,0
Jaipur,Lucknow,238,800,BlueDart,Autumn,7,3,0,0
Bangalore,Chennai,3129,350,FedEx,Autumn,2,4,0,0
Bangalore,Chennai,1864,350,BlueDart,Summer,3,2,0,0
Hyderabad,Chennai,277,800,Delhivery,Summer,9,4,0,0
Jaipur,Mumbai,2784,800,FedEx,Winter,2,4,0,0
Ahmedabad,Lucknow,2859,800,DHL,Winter,7,6,0,0
Bangalore,Chennai,4359,350,BlueDart,Winter,1,5,0,0
Bangalore,Kolkata,4975,1900,FedEx,Monsoon,3,7,0,0
Delhi,Mumbai,2144,800,DHL,Summer,1,7,0,0
Jaipur,Chennai,3469,800,DTDC,Monsoon,6,3,1,4
Bangalore,Mumbai,2279,800,Delhivery,Monsoon,4,9,0,0
Kolkata,Hyderabad,999,800,Delhivery,Winter,1,7,0,0
Jaipur,Kolkata,4502,800,DTDC,Summer,5,7,0,0
Pune,Ahmedabad,947,800,FedEx,Monsoon,4,2,0,0
Delhi,Jaipur,449,800,DTDC,Autumn,10,10,1,5
Bangalore,Kolkata,2368,1900,DHL,Autumn,10,3,1,4
Delhi,Pune,2017,800,BlueDart,Summer,2,3,0,0
Pune,Chennai,3355,800,FedEx,Monsoon,7,6,1,4
Hyderabad,Bangalore,4140,800,BlueDart,Winter,8,4,0,0
Hyderabad,Ahmedabad,4826,800,DTDC,Monsoon,4,4,1,4
Jaipur,Chennai,3753,800,Delhivery,Autumn,9,1,1,3
Pune,Bangalore,528,800,BlueDart,Autumn,3,6,1,2
Chennai,Lucknow,278,800,BlueDart,Winter,6,8,0,0
Chennai,Hyderabad,4743,800,Delhivery,Summer,7,8,1,4
Jaipur,Ahmedabad,4195,800,BlueDart,Monsoon,7,8,1,4
Mumbai,Ahmedabad,1398,800,BlueDart,Autumn,6,5,1,3
Delhi,Hyderabad,1704,800,Delhivery,Monsoon,9,10,1,6
Delhi,Pune,3283,800,Delhivery,Winter,1,6,1,2
Hyderabad,Ahmedabad,1399,800,DTDC,Winter,9,5,0,0
Chennai,Delhi,3875,800,DTDC,Summer,9,4,1,4
Lucknow,Bangalore,3039,800,BlueDart,Winter,4,4,0,0
Bangalore,Delhi,2345,800,FedEx,Summer,5,4,1,2
Bangalore,Chennai,3684,350,DTDC,Monsoon,3,4,1,3
Bangalore,Mumbai,4586,800,DTDC,Autumn,7,6,1,4
Hyderabad,Jaipur,510,800,FedEx,Autumn,2,6,0,0
Pune,Hyderabad,1671,800,FedEx,Summer,8,5,0,0
Ahmedabad,Delhi,2109,800,Delhivery,Autumn,9,9,0,0
Chennai,Jaipur,112,800,DTDC,Summer,6,8,1,4
Chennai,Ahmedabad,2756,800,DHL,Summer,9,10,0,0
Lucknow,Ahmedabad,3286,800,DHL,Monsoon,6,6,0,0
Delhi,Mumbai,3095,800,BlueDart,Monsoon,3,9,0,0
Mumbai,Pune,3547,800,DTDC,Winter,10,5,1,4
Jaipur,Bangalore,1337,800,DHL,Summer,3,10,1,3
Delhi,Jaipur,2484,800,DTDC,Monsoon,2,4,0,0
Pune,Hyderabad,1689,800,DTDC,Summer,5,6,0,0
Jaipur,Chennai,3756,800,DHL,Summer,4,4,0,0
Chennai,Jaipur,2572,800,DTDC,Summer,6,8,0,0
Pune,Lucknow,4173,800,FedEx,Monsoon,5,7,1,4
Jaipur,Delhi,3327,800,BlueDart,Summer,6,5,0,0
Lucknow,Hyderabad,2446,800,Delhivery,Summer,4,10,0,0
Lucknow,Kolkata,317,800,DHL,Winter,3,6,0,0
Kolkata,Hyderabad,4006,800,Delhivery,Summer,1,7,0,0
Ahmedabad,Bangalore,1099,800,BlueDart,Winter,5,2,0,0
Lucknow,Pune,4565,800,FedEx,Summer,6,9,1,3
Chennai,Jaipur,2404,800,FedEx,Winter,5,7,0,0
Mumbai,Hyderabad,4014,800,FedEx,Monsoon,5,8,1,4
Bangalore,Jaipur,676,800,FedEx,Monsoon,6,5,1,4
Kolkata,Jaipur,4173,800,DHL,Autumn,4,3,0,0
Bangalore,Chennai,2244,350,DHL,Summer,4,2,0,0
Ahmedabad,Delhi,1246,800,DTDC,Autumn,8,2,1,3
Jaipur,Lucknow,1633,800,DTDC,Autumn,8,3,0,0
Hyderabad,Delhi,1384,800,BlueDart,Winter,3,1,0,0
Lucknow,Jaipur,3321,800,DTDC,Monsoon,7,1,1,4
Mumbai,Kolkata,186,800,BlueDart,Summer,5,7,1,3
Ahmedabad,Delhi,1363,800,BlueDart,Summer,5,10,1,3
Bangalore,Mumbai,2938,800,BlueDart,Winter,3,8,1,3
Kolkata,Chennai,635,1660,FedEx,Autumn,2,6,0,0
Lucknow,Jaipur,2664,800,Delhivery,Winter,3,7,1,3
Chennai,Lucknow,3618,800,Delhivery,Autumn,7,1,0,0
Lucknow,Chennai,3725,800,DHL,Summer,3,1,0,0
Kolkata,Lucknow,4284,800,BlueDart,Winter,2,9,0,0
Kolkata,Ahmedabad,404,800,FedEx,Autumn,4,5,1,2
Hyderabad,Mumbai,1178,800,DTDC,Winter,5,7,1,3
Lucknow,Hyderabad,4981,800,DTDC,Monsoon,7,6,0,0
Lucknow,Jaipur,207,800,DHL,Winter,1,4,0,0
Hyderabad,Delhi,978,800,DHL,Summer,8,1,1,3
Pune,Hyderabad,3918,800,BlueDart,Winter,10,4,1,4
Pune,Delhi,3165,800,BlueDart,Summer,3,10,0,0
Jaipur,Chennai,4774,800,DTDC,Summer,6,10,1,4
Pune,Jaipur,2514,800,DTDC,Winter,4,8,1,3
Delhi,Pune,1286,800,DTDC,Winter,5,1,1,2
Lucknow,Jaipur,4177,800,DTDC,Winter,10,2,0,0
Mumbai,Pune,4328,800,Delhivery,Monsoon,6,8,0,0
Lucknow,Mumbai,1279,800,BlueDart,Monsoon,2,2,0,0
Delhi,Bangalore,1374,800,BlueDart,Autumn,3,10,1,3
Delhi,Ahmedabad,933,800,DTDC,Winter,8,9,1,4
Bangalore,Pune,480,800,FedEx,Autumn,8,3,1,3
Lucknow,Bangalore,3026,800,DTDC,Autumn,1,3,0,0
Ahmedabad,Lucknow,2064,800,DHL,Summer,10,6,1,4
Delhi,Pune,4293,800,FedEx,Autumn,8,3,1,3
Mumbai,Ahmedabad,2061,800,DHL,Winter,2,9,0,0
Hyderabad,Ahmedabad,2964,800,FedEx,Monsoon,10,8,1,5
Jaipur,Mumbai,1158,800,DHL,Autumn,10,4,0,0
Bangalore,Hyderabad,3096,800,DTDC,Autumn,8,6,1,4
Hyderabad,Bangalore,969,800,DTDC,Monsoon,10,8,0,0
Bangalore,Pune,639,800,FedEx,Autumn,5,4,0,0
Mumbai,Chennai,784,800,DHL,Winter,1,5,0,0
Kolkata,Hyderabad,369,800,Delhivery,Autumn,8,7,1,4
Lucknow,Ahmedabad,527,800,FedEx,Summer,5,8,0,0
Chennai,Bangalore,1353,350,FedEx,Autumn,1,7,0,0
Ahmedabad,Delhi,1979,800,BlueDart,Summer,4,8,0,0
Hyderabad,Ahmedabad,3237,800,FedEx,Monsoon,1,4,0,0
Lucknow,Pune,2909,800,Delhivery,Monsoon,9,1,1,4
Ahmedabad,Chennai,944,800,DTDC,Autumn,10,6,1,4
Kolkata,Lucknow,1996,800,DHL,Autumn,2,5,0,0
Chennai,Jaipur,386,800,BlueDart,Monsoon,8,4,0,0
Ahmedabad,Pune,3570,800,DHL,Summer,4,2,0,0
Ahmedabad,Pune,1784,800,DTDC,Monsoon,9,1,1,4
Hyderabad,Bangalore,1515,800,FedEx,Monsoon,2,9,0,0
Pune,Hyderabad,2664,800,Delhivery,Summer,3,2,0,0
Chennai,Hyderabad,1020,800,BlueDart,Monsoon,2,9,1,4
Lucknow,Mumbai,3487,800,Delhivery,Autumn,10,6,0,0
Kolkata,Bangalore,1240,1900,Delhivery,Autumn,5,6,0,0
Chennai,Mumbai,1187,800,Delhivery,Monsoon,1,2,1,3
Mumbai,Kolkata,3867,800,Delhivery,Autumn,3,6,0,0
Pune,Bangalore,2105,800,DTDC,Winter,1,3,0,0
Mumbai,Kolkata,1682,800,Delhivery,Monsoon,10,7,1,5
Kolkata,Lucknow,1938,800,Delhivery,Winter,8,10,1,4
Hyderabad,Bangalore,3849,800,DTDC,Monsoon,4,4,1,4
Hyderabad,Ahmedabad,3188,800,DHL,Monsoon,3,9,0,0
Kolkata,Ahmedabad,4278,800,DTDC,Winter,8,5,0,0
Bangalore,Pune,2563,800,FedEx,Monsoon,9,10,1,5
Kolkata,Lucknow,2455,800,DTDC,Autumn,8,3,0,0
Pune,Ahmedabad,4399,800,DHL,Winter,6,1,0,0
Delhi,Mumbai,561,800,FedEx,Monsoon,3,1,0,0
Hyderabad,Jaipur,2907,800,FedEx,Autumn,8,4,1,3
Jaipur,Kolkata,1049,800,BlueDart,Winter,5,10,1,3
Pune,Lucknow,894,800,Delhivery,Winter,5,10,1,4
Pune,Kolkata,3061,800,FedEx,Autumn,9,4,0,0
Pune,Kolkata,4239,800,FedEx,Monsoon,1,9,0,0
Ahmedabad,Delhi,4876,800,DHL,Monsoon,7,8,0,0
Pune,Bangalore,3607,800,FedEx,Winter,8,4,0,0
Hyderabad,Lucknow,2565,800,DHL,Summer,10,6,0,0
Delhi,Pune,1099,800,Delhivery,Monsoon,3,7,1,4
Delhi,Mumbai,4585,800,BlueDart,Monsoon,8,10,0,0
Pune,Bangalore,4968,800,BlueDart,Autumn,1,8,0,0
Mumbai,Bangalore,468,800,Delhivery,Summer,8,4,0,0
Hyderabad,Mumbai,4731,800,Delhivery,Summer,7,1,0,0
Hyderabad,Lucknow,4264,800,DTDC,Winter,4,5,1,3
Chennai,Jaipur,2017,800,FedEx,Autumn,7,1,1,2
Lucknow,Kolkata,1930,800,FedEx,Autumn,10,4,1,4
Bangalore,Delhi,4537,800,FedEx,Monsoon,7,7,1,4
Bangalore,Mumbai,1013,800,DHL,Winter,10,7,0,0
Mumbai,Pune,3093,800,DTDC,Monsoon,1,1,1,3
Bangalore,Delhi,2124,800,FedEx,Summer,3,9,1,3
Chennai,Mumbai,2599,800,DHL,Autumn,7,2,0,0
Kolkata,Delhi,2153,1500,DHL,Winter,5,5,0,0
Bangalore,Pune,4320,800,BlueDart,Monsoon,9,6,0,0
Hyderabad,Pune,2251,800,DHL,Monsoon,7,1,1,4
Kolkata,Ahmedabad,4990,800,Delhivery,Summer,3,2,0,0
Bangalore,Hyderabad,2096,800,DHL,Autumn,1,7,1,2
Hyderabad,Bangalore,948,800,Delhivery,Summer,5,6,0,0
Hyderabad,Bangalore,4311,800,Delhivery,Monsoon,10,6,1,5
Pune,Lucknow,3980,800,BlueDart,Autumn,5,6,0,0
Delhi,Kolkata,4009,1500,BlueDart,Autumn,7,7,1,4
Mumbai,Lucknow,4660,800,DHL,Summer,1,10,0,0
Chennai,Kolkata,3418,1660,BlueDart,Autumn,10,9,0,0
Ahmedabad,Delhi,780,800,BlueDart,Summer,2,9,1,3
Lucknow,Chennai,258,800,FedEx,Autumn,6,2,1,2
Bangalore,Ahmedabad,382,800,DHL,Autumn,8,2,0,0
Bangalore,Ahmedabad,2936,800,DHL,Winter,4,5,0,0
Kolkata,Hyderabad,3867,800,DHL,Autumn,3,10,0,0
Kolkata,Mumbai,4940,800,BlueDart,Monsoon,3,7,0,0
Lucknow,Bangalore,711,800,BlueDart,Winter,3,3,0,0
Bangalore,Hyderabad,2195,800,Delhivery,Summer,2,3,1,2
Jaipur,Hyderabad,951,800,DTDC,Monsoon,1,4,0,0
Chennai,Mumbai,3924,800,DTDC,Summer,5,3,0,0
Bangalore,Lucknow,803,800,DTDC,Summer,10,3,1,4
Delhi,Chennai,687,800,FedEx,Monsoon,5,8,0,0
Lucknow,Bangalore,1571,800,BlueDart,Summer,5,7,1,3
Jaipur,Delhi,4063,800,Delhivery,Winter,4,7,0,0
Chennai,Jaipur,462,800,Delhivery,Monsoon,3,10,1,4
Bangalore,Chennai,2476,350,DTDC,Summer,3,2,1,2
Ahmedabad,Hyderabad,3666,800,FedEx,Summer,2,9,1,3
Pune,Delhi,4156,800,FedEx,Autumn,5,6,1,3
Delhi,Pune,3764,800,DTDC,Autumn,4,3,0,0
Ahmedabad,Chennai,219,800,DTDC,Summer,6,9,0,0
Kolkata,Lucknow,4993,800,BlueDart,Monsoon,2,9,0,0
Kolkata,Lucknow,1936,800,FedEx,Winter,2,6,0,0
Bangalore,Pune,4955,800,Delhivery,Summer,8,10,1,4
Kolkata,Jaipur,3976,800,DTDC,Summer,6,6,0,0
Delhi,Chennai,1887,800,BlueDart,Summer,3,8,0,0
Chennai,Hyderabad,636,800,Delhivery,Autumn,5,8,1,3
Hyderabad,Delhi,2736,800,FedEx,Monsoon,3,6,1,3
Mumbai,Pune,1468,800,DTDC,Summer,2,7,0,0
Lucknow,Pune,2834,800,DTDC,Autumn,3,4,1,2
Chennai,Lucknow,1260,800,BlueDart,Summer,1,1,0,0
Hyderabad,Pune,4768,800,BlueDart,Summer,7,4,0,0
Jaipur,Pune,4373,800,FedEx,Monsoon,6,8,0,0
Delhi,Lucknow,2173,800,DTDC,Autumn,5,8,0,0
Ahmedabad,Hyderabad,1633,800,BlueDart,Winter,6,2,0,0
Hyderabad,Delhi,1863,800,DTDC,Monsoon,8,7,1,5
Delhi,Bangalore,763,800,FedEx,Winter,3,1,0,0
Pune,Chennai,1878,800,DTDC,Autumn,3,2,0,0
Ahmedabad,Lucknow,191,800,Delhivery,Autumn,5,8,0,0
Kolkata,Pune,1523,800,DTDC,Winter,5,10,1,4
Kolkata,Delhi,912,1500,DHL,Autumn,1,4,0,0
Ahmedabad,Jaipur,3354,800,DHL,Monsoon,4,3,0,0
Jaipur,Ahmedabad,3463,800,FedEx,Summer,9,2,0,0
Jaipur,Lucknow,3617,800,FedEx,Winter,8,6,1,3
Jaipur,Pune,2566,800,FedEx,Summer,3,4,1,2
Hyderabad,Bangalore,2149,800,Delhivery,Winter,5,3,1,3
Lucknow,Mumbai,4254,800,Delhivery,Summer,5,3,1,3
Hyderabad,Delhi,2174,800,DTDC,Summer,7,10,0,0
Bangalore,Delhi,2622,800,BlueDart,Monsoon,8,3,0,0
Mumbai,Kolkata,2031,800,DHL,Summer,9,8,0,0
Ahmedabad,Hyderabad,2831,800,DHL,Winter,7,9,0,0
Chennai,Kolkata,2291,1660,DHL,Summer,2,9,1,3
Mumbai,Lucknow,1580,800,DTDC,Autumn,8,5,0,0
Pune,Chennai,1982,800,DTDC,Summer,8,1,1,3
Hyderabad,Ahmedabad,3996,800,FedEx,Summer,2,10,1,3
Hyderabad,Ahmedabad,2254,800,BlueDart,Autumn,6,5,1,3
Delhi,Mumbai,2452,800,FedEx,Autumn,10,1,0,0
Mumbai,Jaipur,723,800,DTDC,Winter,1,9,0,0
Delhi,Chennai,3555,800,Delhivery,Autumn,7,10,1,4
Chennai,Ahmedabad,232,800,FedEx,Autumn,10,8,0,0
Delhi,Chennai,873,800,DTDC,Winter,2,7,1,3
Mumbai,Bangalore,4635,800,DTDC,Winter,5,2,1,3
Ahmedabad,Kolkata,1435,800,Delhivery,Summer,7,2,0,0
Pune,Mumbai,2314,800,Delhivery,Monsoon,10,4,1,5
Hyderabad,Lucknow,663,800,Delhivery,Winter,9,9,0,0
Chennai,Pune,1169,800,BlueDart,Autumn,1,9,0,0
Hyderabad,Bangalore,1852,800,DTDC,Summer,9,8,1,4
Bangalore,Kolkata,453,1900,Delhivery,Autumn,5,5,1,4
Pune,Hyderabad,2475,800,BlueDart,Winter,6,7,0,0
Lucknow,Bangalore,4679,800,DHL,Monsoon,8,9,1,5
Delhi,Pune,4446,800,DHL,Summer,2,3,0,0
Kolkata,Ahmedabad,2867,800,DHL,Winter,7,4,0,0
Mumbai,Lucknow,1290,800,DTDC,Winter,4,2,0,0
Hyderabad,Kolkata,3049,800,BlueDart,Autumn,9,9,0,0
Delhi,Kolkata,3805,1500,BlueDart,Monsoon,6,7,0,0
Chennai,Bangalore,3647,350,DHL,Winter,7,6,1,3
Hyderabad,Mumbai,3768,800,FedEx,Autumn,6,5,1,3
Lucknow,Bangalore,109,800,DHL,Summer,8,7,0,0
Pune,Bangalore,2096,800,DTDC,Autumn,6,3,1,3
Pune,Ahmedabad,2320,800,DHL,Summer,7,5,0,0
Hyderabad,Pune,4255,800,DHL,Autumn,8,2,0,0
Chennai,Mumbai,2747,800,BlueDart,Monsoon,1,5,1,3
Pune,Bangalore,1617,800,DHL,Autumn,10,7,1,4
Pune,Jaipur,2963,800,Delhivery,Monsoon,4,10,0,0
Lucknow,Jaipur,3991,800,Delhivery,Monsoon,6,7,0,0
Mumbai,Pune,3204,800,FedEx,Summer,1,9,1,2
Chennai,Pune,4349,800,DTDC,Autumn,4,3,0,0
Chennai,Jaipur,4692,800,DTDC,Autumn,6,8,1,4
Ahmedabad,Hyderabad,3102,800,BlueDart,Autumn,7,5,1,3
Ahmedabad,Bangalore,2972,800,DTDC,Monsoon,6,7,1,4
Pune,Mumbai,2672,800,FedEx,Winter,4,1,1,2
Kolkata,Pune,865,800,Delhivery,Autumn,7,1,0,0
Ahmedabad,Mumbai,2156,800,BlueDart,Autumn,10,4,0,0
Pune,Mumbai,4935,800,Delhivery,Winter,2,5,0,0
Jaipur,Lucknow,1396,800,FedEx,Summer,6,10,1,4
Bangalore,Pune,1726,800,BlueDart,Autumn,5,3,0,0
Bangalore,Kolkata,4161,1900,DHL,Winter,2,6,0,0
Chennai,Ahmedabad,1735,800,DTDC,Autumn,9,3,1,4
Kolkata,Mumbai,1963,800,FedEx,Monsoon,7,5,1,4
Lucknow,Ahmedabad,194,800,BlueDart,Winter,3,1,0,0
Mumbai,Ahmedabad,531,800,Delhivery,Monsoon,7,3,0,0
Ahmedabad,Chennai,2321,800,BlueDart,Winter,6,7,0,0
Jaipur,Ahmedabad,1258,800,DHL,Summer,7,3,0,0
Pune,Bangalore,1668,800,FedEx,Monsoon,4,5,1,3
Kolkata,Mumbai,1012,800,BlueDart,Autumn,10,7,1,4
Chennai,Kolkata,3237,1660,FedEx,Winter,8,2,1,3
Ahmedabad,Bangalore,3148,800,FedEx,Autumn,8,3,1,3
Kolkata,Mumbai,1938,800,Delhivery,Summer,7,4,0,0
Ahmedabad,Delhi,403,800,DTDC,Winter,7,5,0,0
Mumbai,Hyderabad,1627,800,DHL,Summer,10,9,1,4
Mumbai,Jaipur,3651,800,BlueDart,Winter,8,9,0,0
Lucknow,Mumbai,670,800,DTDC,Monsoon,1,4,1,3
Bangalore,Kolkata,4174,1900,Delhivery,Autumn,6,9,1,4
Delhi,Kolkata,329,1500,DTDC,Monsoon,2,4,1,4
Delhi,Hyderabad,2234,800,FedEx,Monsoon,1,2,1,2
Ahmedabad,Pune,593,800,FedEx,Monsoon,10,10,1,5
Lucknow,Pune,3610,800,DHL,Monsoon,7,1,1,4
Delhi,Ahmedabad,591,800,BlueDart,Winter,6,7,1,3
Chennai,Mumbai,3706,800,BlueDart,Autumn,5,4,1,2
Delhi,Pune,1777,800,Delhivery,Winter,5,8,0,0
Hyderabad,Bangalore,1566,800,DHL,Winter,9,8,1,4
Pune,Hyderabad,1808,800,BlueDart,Winter,9,8,0,0
Lucknow,Pune,4216,800,FedEx,Monsoon,6,6,0,0
Chennai,Pune,1008,800,DHL,Summer,3,9,0,0
Kolkata,Ahmedabad,767,800,DTDC,Monsoon,7,4,1,4
Chennai,Lucknow,292,800,DHL,Winter,4,5,0,0
Bangalore,Lucknow,4906,800,DHL,Monsoon,5,4,1,4
Kolkata,Mumbai,140,800,BlueDart,Autumn,7,5,0,0
Jaipur,Mumbai,1303,800,Delhivery,Autumn,7,2,1,3
Pune,Mumbai,70,800,Delhivery,Monsoon,10,5,1,5
Pune,Jaipur,2221,800,BlueDart,Monsoon,8,10,1,5
Pune,Ahmedabad,1558,800,BlueDart,Summer,1,8,0,0
Pune,Bangalore,4377,800,BlueDart,Monsoon,5,9,1,4
Ahmedabad,Delhi,1791,800,Delhivery,Monsoon,9,7,0,0
Pune,Chennai,47,800,BlueDart,Summer,7,7,1,3
Pune,Bangalore,3641,800,DTDC,Monsoon,2,6,0,0
Pune,Ahmedabad,2674,800,DTDC,Monsoon,1,2,1,3
Lucknow,Pune,483,800,FedEx,Monsoon,8,10,0,0
Ahmedabad,Hyderabad,68,800,DTDC,Monsoon,9,10,1,6
Mumbai,Chennai,2646,800,DHL,Monsoon,10,9,1,5
Chennai,Ahmedabad,2624,800,FedEx,Winter,5,5,0,0
Chennai,Delhi,2624,800,DTDC,Monsoon,6,6,0,0
Kolkata,Pune,4488,800,DHL,Summer,2,1,0,0
Lucknow,Ahmedabad,1421,800,DTDC,Monsoon,5,5,1,4
Hyderabad,Chennai,94,800,DHL,Winter,4,6,0,0
Chennai,Jaipur,1543,800,BlueDart,Summer,8,10,1,4
Delhi,Kolkata,3807,1500,DHL,Summer,8,2,1,3
Hyderabad,Pune,2684,800,BlueDart,Monsoon,5,7,1,4
Pune,Chennai,2883,800,DHL,Autumn,8,4,0,0
Pune,Kolkata,3130,800,DHL,Winter,6,5,0,0
Ahmedabad,Pune,1100,800,DTDC,Autumn,10,3,1,4
Hyderabad,Bangalore,2844,800,DHL,Monsoon,6,5,1,4
Delhi,Hyderabad,4234,800,DTDC,Winter,4,4,0,0
Ahmedabad,Bangalore,2086,800,DHL,Autumn,10,10,1,4
Kolkata,Hyderabad,3200,800,Delhivery,Winter,3,6,0,0
Hyderabad,Bangalore,4797,800,FedEx,Monsoon,9,2,0,0
Lucknow,Ahmedabad,4238,800,DTDC,Winter,5,3,0,0
Pune,Mumbai,1218,800,DTDC,Monsoon,10,10,0,0
Pune,Lucknow,3587,800,BlueDart,Autumn,10,1,0,0
Bangalore,Lucknow,4751,800,Delhivery,Winter,4,7,0,0
Ahmedabad,Kolkata,2591,800,BlueDart,Summer,6,9,0,0
Mumbai,Lucknow,3797,800,Delhivery,Monsoon,4,2,0,0
Mumbai,Ahmedabad,525,800,Delhivery,Winter,6,7,0,0
Ahmedabad,Kolkata,2222,800,DHL,Summer,10,3,0,0
Lucknow,Bangalore,2984,800,BlueDart,Summer,8,5,1,3
Jaipur,Pune,942,800,FedEx,Summer,8,6,0,0
Ahmedabad,Chennai,1673,800,Delhivery,Summer,6,8,0,0
Lucknow,Bangalore,566,800,Delhivery,Monsoon,1,4,1,3
Kolkata,Ahmedabad,1681,800,DTDC,Winter,1,2,0,0
Pune,Jaipur,1002,800,DHL,Summer,3,3,0,0
Delhi,Lucknow,1638,800,FedEx,Winter,2,8,0,0
Jaipur,Hyderabad,1701,800,Delhivery,Winter,1,7,0,0
Hyderabad,Kolkata,4862,800,DTDC,Autumn,1,6,1,2
Jaipur,Delhi,1114,800,BlueDart,Winter,6,5,0,0
